year,movies_name,total_gross,opening_week,opening_date,opening_date_url
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,"Fort Apache, The Bronx","$29,200,000 ",N/A,6-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-02-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Cinderella (1981 re-issue),"$28,040,000 ","$1,300,000 ",18-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-12-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The French Lieutenant's Woman,"$26,890,068 ",N/A,18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Private Lessons,"$26,279,000 ","$1,056,158 ",28-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-08-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Modern Problems,"$26,154,211 ",N/A,25-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-12-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Halloween II,"$25,533,818 ","$7,446,508 ",30-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-10-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Only When I Laugh,"$25,524,778 ",N/A,23-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-09-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Escape from New York,"$25,244,626 ",N/A,10-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-07-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Body Heat,"$24,058,838 ","$564,593 ",28-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-08-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Ghost Story,"$23,371,905 ","$2,105,729 ",16-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-12-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Friday the 13th Part 2,"$21,722,776 ","$6,429,784 ",30-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-04-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Final Conflict: Omen III,"$20,471,382 ","$5,571,675 ",20-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-03-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Incredible Shrinking Woman,"$20,259,961 ","$4,279,264 ",30-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-01-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Mommie Dearest,"$19,032,261 ",N/A,18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Paternity,"$18,838,812 ",N/A,2-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-10-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Under the Rainbow,"$18,826,490 ","$2,297,493 ",31-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-07-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Howling,"$17,985,893 ",N/A,10-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-04-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Eye of the Needle,"$17,583,634 ",N/A,24-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-07-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Take This Job and Shove It,"$17,569,027 ",N/A,15-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-05-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Outland,"$17,374,595 ","$3,059,638 ",22-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-05-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Devil and Max Devlin,"$16,000,000 ",N/A,6-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-02-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Caveman,"$15,965,924 ",N/A,17-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-04-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Continental Divide,"$15,578,237 ","$3,218,347 ",18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Night the Lights Went Out in Georgia,"$14,923,752 ",N/A,7-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-08-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Nighthawks,"$14,905,359 ","$2,525,360 ",10-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-04-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,S.O.B.,"$14,867,086 ",N/A,1-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-07-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Rich and Famous,"$14,492,125 ",N/A,9-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-10-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Scanners (1981),"$14,225,876 ",N/A,14-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-01-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Dragonslayer,"$14,110,013 ","$2,407,939 ",26-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-06-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,True Confessions,"$12,850,276 ",N/A,25-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-09-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Atlantic City,"$12,729,675 ",N/A,3-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-04-03&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Legend of the Lone Ranger,"$12,617,845 ","$2,945,600 ",22-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-05-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,First Monday in October,"$12,480,249 ",N/A,21-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-08-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Postman Always Rings Twice,"$12,376,625 ",N/A,20-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-03-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Comin' at Ya!,"$12,000,000 ",N/A,Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-06--01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Blow Out,"$12,000,000 ",N/A,24-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-07-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Back Roads,"$11,809,387 ","$3,046,339 ",13-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-03-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Thief,"$11,492,915 ",N/A,27-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-03-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Ragtime,"$11,099,118 ","$151,351 ",20-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-11-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Victory,"$10,853,418 ",N/A,31-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-07-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Rollover,"$10,851,261 ","$2,260,689 ",11-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-12-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Wolfen,"$10,626,725 ","$3,037,911 ",24-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-07-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Carbon Copy,"$9,566,593 ",N/A,25-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-09-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Pennies From Heaven,"$9,171,289 ","$520,000 ",11-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-12-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Deadly Blessing,"$8,279,042 ",N/A,14-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-08-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,"Whose Life Is It, Anyway?","$8,206,145 ","$1,348,576 ",2-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-12-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Prince of the City,"$8,124,257 ","$64,713 ",19-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-08-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Funhouse,"$7,886,857 ","$2,765,456 ",13-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-03-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Buddy Buddy,"$7,258,543 ","$189,000 ",11-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-12-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,La Cage aux Folles 2,"$6,950,125 ",N/A,15-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-02-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,All the Marbles,"$6,468,195 ",N/A,16-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-10-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Eyewitness,"$6,400,000 ",N/A,13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Gallipoli,"$5,732,587 ",N/A,28-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-08-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,My Bloody Valentine (1981),"$5,672,031 ",N/A,11-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-02-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Going Ape!,"$5,504,218 ",N/A,10-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-04-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Dogs of War,"$5,484,132 ",N/A,13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Student Bodies,"$5,165,432 ","$1,582,148 ",7-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-08-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Watcher in the Woods,"$5,000,000 ",N/A,7-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-10-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,All Night Long,"$4,454,295 ","$1,392,852 ",6-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-03-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Pursuit of D.B. Cooper,"$3,702,028 ","$1,214,767 ",13-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-11-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Zoot Suit,"$3,256,082 ","$63,356 ",2-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-10-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Fan (1981),"$3,082,096 ",N/A,15-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-05-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Last Metro,"$3,007,436 ",N/A,13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Gas,"$2,869,425 ",N/A,23-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-07-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Modern Romance,"$2,863,642 ","$18,225 ",13-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-03-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,The Hand,"$2,447,576 ","$566,736 ",24-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-04-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Heartbeeps,"$2,154,696 ","$407,464 ",18-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-12-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,This Is Elvis,"$2,028,612 ","$429,146 ",10-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-04-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Sphinx,"$2,022,771 ","$439,564 ",13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Honky Tonk Freeway,"$2,004,742 ","$939,423 ",21-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-08-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Raggedy Man,"$1,976,198 ","$287,081 ",18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,King of the Mountain,"$1,791,147 ","$958,637 ",1-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-05-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Cutter's Way,"$1,729,274 ",N/A,20-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-03-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Silence of the North,"$1,622,898 ","$344,837 ",23-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-10-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,From Mao to Mozart,"$1,205,934 ",N/A,10-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-04-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1981&p=.htm,Night School,"$1,169,875 ",N/A,11-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1981-09-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,E.T.: The Extra-Terrestrial,"$359,197,037 ","$11,835,389 ",11-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-06-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Tootsie,"$177,200,000 ","$5,540,470 ",17-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-12-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,An Officer and a Gentleman,"$129,795,554 ","$3,304,679 ",30-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-07-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Rocky III,"$124,146,897 ","$12,431,486 ",28-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-05-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Porky's,"$105,492,483 ","$7,623,988 ",19-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-03-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Star Trek II: The Wrath of Khan,"$78,912,963 ","$14,347,221 ",4-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-06-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,48 HRS.,"$78,868,508 ","$4,369,868 ",10-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-12-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Poltergeist,"$76,606,280 ","$6,896,612 ",4-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-06-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,The Best Little Whorehouse in Texas,"$69,701,637 ","$11,874,268 ",23-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-07-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Annie,"$57,059,003 ","$510,632 ",21-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-05-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,The Verdict,"$53,977,250 ","$100,982 ",10-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-12-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Gandhi,"$52,767,889 ","$131,153 ",10-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-12-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,First Blood,"$47,212,904 ","$6,642,005 ",22-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-10-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,The Toy,"$47,118,057 ","$6,322,804 ",10-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-12-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Firefox,"$46,708,276 ","$8,152,948 ",18-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-06-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,The Dark Crystal,"$40,577,001 ","$4,657,335 ",17-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-12-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Conan the Barbarian,"$39,565,475 ","$9,603,139 ",14-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-05-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,The Sword and the Sorcerer,"$39,103,425 ","$1,798,879 ",23-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-04-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Best Friends,"$36,821,203 ","$4,022,891 ",17-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-12-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Richard Pryor: Live on the Sunset Strip,"$36,299,720 ","$7,780,693 ",12-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-03-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Friday the 13th Part III,"$34,581,519 ","$9,406,522 ",13-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-08-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Tron,"$33,000,000 ","$4,761,795 ",9-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-07-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1982&p=.htm,Young Doctors in Love,"$30,688,860 ","$4,206,265 ",16-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1982-07-16&p=.htm
